525;ПС Вишерская - ЛР-110 л.0-7;15723
526;ПС Вишерская - ЛР-110 л.Вш-1;15724
527;ПС Волот - В-35 л.Влт-1;15725
528;ПС Волот - В-35 л.Влт-2;15726
529;ПС Волот - В-35 л.Влт-3;15727
530;ПС Волот - В-35 Т-1;15728
531;ПС Волот - В-35 Т-2;15729
532;ПС Волот - 2ЗРВ л.Влт-1;15730
533;ПС Волот - 2ЗРВ л.Влт-2;15731
534;ПС Волот - 2ЗРВ л.Влт-3;15732
535;ПС Волот - ЗР35 л.Влт-1;15733
536;ПС Волот - ЗР35 л.Влт-2;15734
537;ПС Волот - ЗР35 л.Влт-3;15735
538;ПС Волот - ШР 35 Т-1;15736
539;ПС Волот - ШР Т-2 35кВ;15737
540;ПС Волот - ШР/л.Влт-1;15738
541;ПС Волот - ШР/л.Влт-2;15739
542;ПС Волот - ШР/л.Влт-3;15740
543;ПС Волот - ЛР/л.Влт-1;15741
544;ПС Волот - ЛР/л.Влт-2;15742
545;ПС Волот - ЛР/л.Влт-3;15743
546;ПС Волхово (аб.) - В-110 л.0-10;15744
547;ПС Волхово (аб.) - В-110 л.0-8;15745
548;ПС Волхово (аб.) - В-110 Т-1;15746
549;ПС Волхово (аб.) - В-110 Т-2;15747
550;ПС Волхово (аб.) - СВ-110;15748
551;ПС Волхово (аб.) - 1МЛР-110;15749
552;ПС Волхово (аб.) - 2МЛР-110;15750
553;ПС Вороново - ЗР 1С 110;15751
554;ПС Вороново - ЗР 2С 110;15752
555;ПС Вороново - ЗР Шм-1 110;15753
