-1;NAME;cvalif
214;Залучье - U_1сш_110 кВ;19186
215;Крестцы - P_л.Кр-2;19188
216;Крестцы - P_л.Руч-1;19189
217;Лычково - P_л.Лч-1;19190
218;Лычково - P_л.Лч-3;19191
219;Новая - U-110_1СШ;19192
220;Новая - P_л.Нов;19193
221;Новая - P_л.Ок-4;19194
222;Районная - U_1сш_110 кВ;19195
223;Районная - P_л.Гор-1;19196
224;Районная - P_л.Гор-2;19197
225;Районная - P_л.Ан-1;19198
226;Районная - P_л.Ан-2;19199
227;Районная - P_л.Луч-1;19200
228;Районная - P_л.Рг-2;19201
229;Восточная - U_1сш_110 кВ;19202
230;Восточная - P_л.Ан-1;19203
231;Восточная - P_л.Ан-2;19204
232;Восточная - P_л.Ан-3;19205
233;Восточная - P_л.Ан-4;19206
234;Восточная - P_л.И-5;19207
235;Новоселицы - U_1сш_110 кВ;19208
236;Новоселицы - P_л.Ан-3;19209
237;Новоселицы - P_л.Ан-4;19210
238;Новоселицы - P_л.Кр-3;19211
239;Вишерская - P_л.Вш-1;19212
240;Вишерская - P_л.О-7;19213
241;Вишерская - P_л.О-4;19214
242;Вишерская - P_л.О-10;19215
243;Красненка  - U_1сш_110 кВ;19216
244;Красненка  - P_л.Вш-2;19217
245;Красненка  - P_л.О-4;19218
246;Оксочи - U_1сш_110 кВ;19219
247;Оксочи - P_л.Вш-2;19220
248;Оксочи - P_л.Вш-5;19221
249;Крестцы - U_1сш_110 кВ;19222
250;Крестцы - P_л.Кр-3;19223
251;Мостищи - U_1сш_110 кВ;19224
252;Мостищи - P_л.Луч-1;19225
253;Мостищи - P_л.Луч-3;19226
254;Мостищи - P_л.Ю-З-3;19227
255;Мостищи - P_л.Нв-3;19228
256;Батецкая - P_л.Мир-2;19229
257;Чудово  - U_сш_110 кВ 3ав;19230
258;Чудово  - P_л.О-8;19231
259;Чудово  - P_л.Чд-5;19232
260;Рогавка - U_сш_110 кВ;19233
261;Рогавка - P_л.Рг-2;19234
262;Рогавка - P_л.Рг-3;19235
263;Светлицы - U_1сш_110 кВ;19236
264;Светлицы - P_л.Св-2;19237
265;Чечулино - U_1сш_110 кВ;19238
266;Новгородская - P_л.Нв-1;19239
267;ДСП - U_1сш_110 кВ;19240
268;ДСП - P_л.Чеч-1;19241
269;ДСП - P_л.Чеч-2;19242
270;Шимск - U_1сш_110 кВ;19243
271;Шимск - P_л.Шм-1;19244
272;Шимск - P_л.Шм-2;19245
273;Шимск - P_л.Шм-3;19246
274;Шимск - P_л.Юж-1;19247
275;Шимск - P_л.Юж-2;19248
276;Южная - P_л.Нв-1;19249
277;Южная - P_л.Нв-2;19250
278;Южная - P_л.Юж-1;19251
279;Южная - P_л.Юж-2;19252
280;Оксочи - U_1сш_110 кВ;19253
281;Оксочи - P_л.Вш-3;19254
282;Оксочи - P_л.Вш-4;19255
283;РП Азот - U_1сш_110 кВ;19256
284;РП Азот - P_л.Хим-1;19257
285;РП Азот - P_л.Хим-2;19258
286;РП Азот - P_л.Рг-4;19259
287;Лычково - P_л.Лч-3;19262
288;Дунаево - U_1сш_110 кВ;19264
289;Дунаево - P_л.Хм-1;19265
290;Холм - U_1сш_110 кВ;19266
291;Русса - U_1сш_110 кВ;19270
292;Русса - P_л.Шм-2;19271
293;Русса - P_л.Ст;19272
294;Чудово  - Q_л.Рг-1;19273
295;Чудово  - Q_л.Рг-3;19274
296;Чудово  - Q_л.Рг-4;19275
297;Окуловская - Q_л.Ок-1;19276
298;Окуловская - Q_л.Ок-2;19277
